time us,CH1 mV
3.03E+00,4.8
3.03E+00,-4
3.03E+00,10.4
3.03E+00,0
3.03E+00,0
3.03E+00,-11.2
3.03E+00,-5.6
3.03E+00,-0.8
3.03E+00,6.4
3.03E+00,-2.4
3.03E+00,-9.6
3.03E+00,-9.6
3.03E+00,0
3.03E+00,8.8
3.03E+00,-21.6
3.03E+00,-50.4
3.03E+00,-36.8
3.03E+00,0.8
3.03E+00,-16
3.04E+00,8.8
3.04E+00,-20.8
3.04E+00,-39.2
3.04E+00,-12
3.04E+00,19.2
3.04E+00,-9.6
3.04E+00,-22.4
3.04E+00,-11.2
3.04E+00,8
3.04E+00,-0.8
3.04E+00,-20.8
3.04E+00,-12
3.04E+00,-4.8
3.04E+00,12
3.04E+00,5.6
3.04E+00,-12
3.04E+00,-16.8
3.04E+00,4
3.04E+00,-3.2
3.04E+00,-8.8
3.04E+00,-3.2
3.04E+00,-16
3.04E+00,-8
3.04E+00,-2.4
3.04E+00,-19.2
3.05E+00,4.8
3.05E+00,3.2
3.05E+00,8.8
3.05E+00,-25.6
3.05E+00,4
3.05E+00,20
3.05E+00,9.6
3.05E+00,-1.6
3.05E+00,-12
3.05E+00,17.6
3.05E+00,-8
3.05E+00,-32
3.05E+00,-4
3.05E+00,-22.4
3.05E+00,-2.4
3.05E+00,9.6
3.05E+00,-21.6
3.05E+00,-4.8
3.05E+00,8.8
3.05E+00,12.8
3.05E+00,9.6
3.05E+00,-0.8
3.05E+00,11.2
3.05E+00,-17.6
3.05E+00,-12.8
3.06E+00,-5.6
3.06E+00,-10.4
3.06E+00,-7.2
3.06E+00,-0.8
3.06E+00,-6.4
3.06E+00,-25.6
3.06E+00,-34.4
3.06E+00,-56
3.06E+00,-20
3.06E+00,-0.8
3.06E+00,20
3.06E+00,13.6
3.06E+00,3.2
3.06E+00,1.6
3.06E+00,-3.2
3.06E+00,-4
3.06E+00,-3.2
3.06E+00,0
3.06E+00,1.6
3.06E+00,-13.6
3.06E+00,-24.8
3.06E+00,-13.6
3.06E+00,-4.8
3.06E+00,25.6
3.06E+00,24
3.07E+00,4.8
3.07E+00,26.4
3.07E+00,20
3.07E+00,-10.4
3.07E+00,15.2
3.07E+00,32.8
3.07E+00,9.6
3.07E+00,-12
3.07E+00,-11.2
3.07E+00,-4.8
3.07E+00,-8
3.07E+00,-0.8
3.07E+00,-8
3.07E+00,-4.8
3.07E+00,-41.6
3.07E+00,-43.2
3.07E+00,-20
3.07E+00,-16
3.07E+00,-7.2
3.07E+00,4
3.07E+00,-9.6
3.07E+00,2.4
3.07E+00,-18.4
3.07E+00,-35.2
3.07E+00,14.4
3.08E+00,4
3.08E+00,8.8
3.08E+00,-2.4
3.08E+00,-5.6
3.08E+00,1.6
3.08E+00,-3.2
3.08E+00,-17.6
3.08E+00,-13.6
3.08E+00,-16
3.08E+00,17.6
3.08E+00,8
3.08E+00,-23.2
3.08E+00,-27.2
3.08E+00,0
3.08E+00,11.2
3.08E+00,41.6
3.08E+00,13.6
3.08E+00,-12.8
3.08E+00,-2.4
3.08E+00,1.6
3.08E+00,-6.4
3.08E+00,15.2
3.08E+00,0.8
3.08E+00,3.2
3.08E+00,11.2
3.09E+00,42.4
3.09E+00,24
3.09E+00,-15.2
3.09E+00,-20
3.09E+00,16
3.09E+00,55.2
3.09E+00,24.8
3.09E+00,10.4
3.09E+00,-1.6
3.09E+00,17.6
3.09E+00,26.4
3.09E+00,16.8
3.09E+00,8.8
3.09E+00,15.2
3.09E+00,-3.2
3.09E+00,3.2
3.09E+00,14.4
3.09E+00,9.6
3.09E+00,-7.2
3.09E+00,-0.8
3.09E+00,23.2
3.09E+00,13.6
3.09E+00,-2.4
3.09E+00,-20
3.09E+00,1.6
3.10E+00,-18.4
3.10E+00,-23.2
3.10E+00,-15.2
3.10E+00,3.2
3.10E+00,-24
3.10E+00,-15.2
3.10E+00,-5.6
3.10E+00,-16.8
3.10E+00,8.8
3.10E+00,20.8
3.10E+00,16.8
3.10E+00,25.6
3.10E+00,24
3.10E+00,25.6
3.10E+00,4
3.10E+00,17.6
3.10E+00,25.6
3.10E+00,-14.4
3.10E+00,-4.8
3.10E+00,-2.4
3.10E+00,-28
3.10E+00,-51.2
3.10E+00,-37.6
3.10E+00,-21.6
3.10E+00,-27.2
3.11E+00,-12
3.11E+00,-4.8
3.11E+00,8
3.11E+00,40.8
3.11E+00,22.4
3.11E+00,1.6
3.11E+00,23.2
3.11E+00,20.8
3.11E+00,-7.2
3.11E+00,-16
3.11E+00,8.8
3.11E+00,15.2
3.11E+00,11.2
3.11E+00,28
3.11E+00,20.8
3.11E+00,16.8
3.11E+00,12.8
3.11E+00,27.2
3.11E+00,12.8
3.11E+00,-26.4
3.11E+00,-12
3.11E+00,7.2
3.11E+00,15.2
3.11E+00,23.2
3.11E+00,19.2
3.12E+00,9.6
3.12E+00,20
3.12E+00,29.6
3.12E+00,4.8
3.12E+00,-8
3.12E+00,-5.6
3.12E+00,-17.6
3.12E+00,-9.6
3.12E+00,0.8
3.12E+00,-16.8
3.12E+00,-24.8
3.12E+00,-7.2
3.12E+00,-18.4
3.12E+00,-21.6
3.12E+00,-0.8
3.12E+00,2.4
3.12E+00,4
3.12E+00,-0.8
3.12E+00,-22.4
3.12E+00,1.6
3.12E+00,-4
3.12E+00,-10.4
3.12E+00,-18.4
3.12E+00,-4
3.12E+00,15.2
3.13E+00,-13.6
3.13E+00,-19.2
3.13E+00,-11.2
3.13E+00,4
3.13E+00,12.8
3.13E+00,20.8
3.13E+00,5.6
3.13E+00,20.8
3.13E+00,-4
3.13E+00,10.4
3.13E+00,23.2
3.13E+00,-19.2
3.13E+00,-3.2
3.13E+00,-9.6
3.13E+00,-3.2
3.13E+00,9.6
3.13E+00,4
3.13E+00,7.2
3.13E+00,-4
3.13E+00,8.8
3.13E+00,9.6
3.13E+00,-17.6
3.13E+00,-16.8
3.13E+00,-17.6
3.13E+00,-12.8
3.14E+00,7.2
3.14E+00,24
3.14E+00,16
3.14E+00,20
3.14E+00,7.2
3.14E+00,-28
3.14E+00,-12
3.14E+00,8
3.14E+00,3.2
3.14E+00,17.6
3.14E+00,12
3.14E+00,20
3.14E+00,20
3.14E+00,8
3.14E+00,8.8
3.14E+00,17.6
3.14E+00,40.8
3.14E+00,30.4
3.14E+00,9.6
3.14E+00,-10.4
3.14E+00,-9.6
3.14E+00,4.8
3.14E+00,1.6
3.14E+00,-2.4
3.14E+00,-23.2
3.15E+00,-12
3.15E+00,4.8
3.15E+00,16.8
3.15E+00,-4.8
3.15E+00,-19.2
3.15E+00,-4
3.15E+00,4.8
3.15E+00,0.8
3.15E+00,-10.4
3.15E+00,-8.8
3.15E+00,17.6
3.15E+00,28
3.15E+00,-6.4
3.15E+00,-16
3.15E+00,-10.4
3.15E+00,-32
3.15E+00,-36
3.15E+00,-7.2
3.15E+00,-11.2
3.15E+00,4.8
3.15E+00,8.8
3.15E+00,7.2
3.15E+00,-12
3.15E+00,1.6
3.15E+00,26.4
3.16E+00,0.8
3.16E+00,1.6
3.16E+00,24.8
3.16E+00,14.4
3.16E+00,0.8
3.16E+00,3.2
3.16E+00,-2.4
3.16E+00,-7.2
3.16E+00,-19.2
3.16E+00,-18.4
3.16E+00,-28.8
3.16E+00,0
3.16E+00,11.2
3.16E+00,4.8
3.16E+00,4
3.16E+00,-5.6
3.16E+00,-20
3.16E+00,-12.8
3.16E+00,0
3.16E+00,-24
3.16E+00,-21.6
3.16E+00,16.8
3.16E+00,-1.6
3.16E+00,8
3.16E+00,2.4
3.17E+00,-7.2
3.17E+00,10.4
3.17E+00,1.6
3.17E+00,-8.8
3.17E+00,-10.4
3.17E+00,-25.6
3.17E+00,-48
3.17E+00,-0.8
3.17E+00,-1.6
3.17E+00,0.8
3.17E+00,-17.6
3.17E+00,10.4
3.17E+00,31.2
3.17E+00,23.2
3.17E+00,-8.8
3.17E+00,-8.8
3.17E+00,-8
3.17E+00,14.4
3.17E+00,27.2
3.17E+00,10.4
3.17E+00,14.4
3.17E+00,2.4
3.17E+00,4
3.17E+00,3.2
3.17E+00,-4.8
3.18E+00,5.6
3.18E+00,6.4
3.18E+00,-6.4
3.18E+00,1.6
3.18E+00,-21.6
3.18E+00,16
3.18E+00,5.6
3.18E+00,-15.2
3.18E+00,13.6
3.18E+00,8
3.18E+00,1.6
3.18E+00,-6.4
3.18E+00,-28
3.18E+00,-16
3.18E+00,2.4
3.18E+00,2.4
3.18E+00,21.6
3.18E+00,24
3.18E+00,0.8
3.18E+00,-16
3.18E+00,16
3.18E+00,-21.6
3.18E+00,-0.8
3.18E+00,8
3.18E+00,0.8
3.19E+00,-11.2
3.19E+00,-4
3.19E+00,-21.6
3.19E+00,-2.4
3.19E+00,-14.4
3.19E+00,-19.2
3.19E+00,-22.4
3.19E+00,4
3.19E+00,8.8
3.19E+00,12.8
3.19E+00,5.6
3.19E+00,-9.6
3.19E+00,-14.4
3.19E+00,-3.2
3.19E+00,-4.8
3.19E+00,-5.6
3.19E+00,29.6
3.19E+00,64
3.19E+00,37.6
3.19E+00,6.4
3.19E+00,8
3.19E+00,-3.2
3.19E+00,14.4
3.19E+00,16.8
3.19E+00,27.2
3.20E+00,-23.2
3.20E+00,-0.8
3.20E+00,-20.8
3.20E+00,-23.2
3.20E+00,-27.2
3.20E+00,-24
3.20E+00,-1.6
3.20E+00,1.6
3.20E+00,-21.6
3.20E+00,4.8
3.20E+00,-13.6
3.20E+00,-12.8
3.20E+00,-12.8
3.20E+00,-0.8
3.20E+00,10.4
3.20E+00,0.8
3.20E+00,33.6
3.20E+00,36
3.20E+00,32
3.20E+00,32
3.20E+00,21.6
3.20E+00,12
3.20E+00,19.2
3.20E+00,-6.4
3.20E+00,-28.8
3.21E+00,24
3.21E+00,21.6
3.21E+00,15.2
3.21E+00,0.8
3.21E+00,26.4
3.21E+00,0
3.21E+00,-16
3.21E+00,10.4
3.21E+00,26.4
3.21E+00,-0.8
3.21E+00,-16.8
3.21E+00,-35.2
3.21E+00,-40
3.21E+00,-40.8
3.21E+00,-28.8
3.21E+00,-16.8
3.21E+00,-30.4
3.21E+00,-4
3.21E+00,-4.8
3.21E+00,-23.2
3.21E+00,0.8
3.21E+00,-5.6
3.21E+00,-12.8
3.21E+00,-11.2
3.21E+00,2.4
3.22E+00,-11.2
3.22E+00,-12.8
3.22E+00,0.8
3.22E+00,-15.2
3.22E+00,0
3.22E+00,0
3.22E+00,-8
3.22E+00,0
3.22E+00,-7.2
3.22E+00,15.2
3.22E+00,40
3.22E+00,20
3.22E+00,17.6
3.22E+00,22.4
3.22E+00,-13.6
3.22E+00,6.4
3.22E+00,4.8
3.22E+00,29.6
3.22E+00,-1.6
3.22E+00,-6.4
3.22E+00,18.4
3.22E+00,17.6
3.22E+00,12.8
3.22E+00,-8
3.22E+00,-37.6
3.23E+00,-7.2
3.23E+00,5.6
3.23E+00,-8
3.23E+00,6.4
3.23E+00,1.6
3.23E+00,-2.4
3.23E+00,0
3.23E+00,40.8
3.23E+00,8
3.23E+00,-10.4
3.23E+00,12.8
3.23E+00,0
3.23E+00,19.2
3.23E+00,11.2
3.23E+00,-18.4
3.23E+00,-23.2
3.23E+00,-7.2
3.23E+00,4
3.23E+00,-9.6
3.23E+00,-10.4
3.23E+00,-6.4
3.23E+00,-1.6
3.23E+00,-7.2
3.23E+00,8
3.23E+00,35.2
3.24E+00,14.4
3.24E+00,16
3.24E+00,3.2
3.24E+00,16.8
3.24E+00,4.8
3.24E+00,-15.2
3.24E+00,0
3.24E+00,28.8
3.24E+00,16
3.24E+00,-34.4
3.24E+00,-15.2
3.24E+00,20
3.24E+00,7.2
3.24E+00,25.6
3.24E+00,8.8
3.24E+00,24
3.24E+00,38.4
3.24E+00,-4.8
3.24E+00,-15.2
3.24E+00,4.8
3.24E+00,-9.6
3.24E+00,-4.8
3.24E+00,-7.2
3.24E+00,5.6
3.24E+00,4.8
3.25E+00,20
3.25E+00,29.6
3.25E+00,1.6
3.25E+00,-0.8
3.25E+00,-13.6
3.25E+00,-18.4
3.25E+00,0
3.25E+00,32
3.25E+00,62.4
3.25E+00,45.6
3.25E+00,21.6
3.25E+00,9.6
3.25E+00,32.8
3.25E+00,22.4
3.25E+00,28
3.25E+00,42.4
3.25E+00,18.4
3.25E+00,3.2
3.25E+00,31.2
3.25E+00,-9.6
3.25E+00,4
3.25E+00,20
3.25E+00,12.8
3.25E+00,-11.2
3.25E+00,11.2
3.26E+00,2.4
3.26E+00,-6.4
3.26E+00,9.6
3.26E+00,-6.4
3.26E+00,0
3.26E+00,27.2
3.26E+00,38.4
3.26E+00,40.8
3.26E+00,2.4
3.26E+00,18.4
3.26E+00,17.6
3.26E+00,18.4
3.26E+00,0
3.26E+00,-3.2
3.26E+00,-16
3.26E+00,-2.4
3.26E+00,-5.6
3.26E+00,-32
3.26E+00,-14.4
3.26E+00,-14.4
3.26E+00,-4.8
3.26E+00,21.6
3.26E+00,17.6
3.26E+00,47.2
3.26E+00,45.6
3.27E+00,30.4
3.27E+00,10.4
3.27E+00,21.6
3.27E+00,11.2
3.27E+00,-1.6
3.27E+00,22.4
3.27E+00,23.2
3.27E+00,16.8
3.27E+00,4.8
3.27E+00,14.4
3.27E+00,19.2
3.27E+00,26.4
3.27E+00,-8.8
3.27E+00,0
3.27E+00,16.8
3.27E+00,1.6
3.27E+00,8
3.27E+00,0
3.27E+00,22.4
3.27E+00,14.4
3.27E+00,-0.8
3.27E+00,-14.4
3.27E+00,-18.4
3.27E+00,-2.4
3.27E+00,4
3.28E+00,-12
3.28E+00,21.6
3.28E+00,18.4
3.28E+00,-16.8
3.28E+00,16.8
3.28E+00,20
3.28E+00,25.6
3.28E+00,12.8
3.28E+00,13.6
3.28E+00,17.6
3.28E+00,12.8
3.28E+00,27.2
3.28E+00,8
3.28E+00,-16
3.28E+00,-16
3.28E+00,-20.8
3.28E+00,-9.6
3.28E+00,18.4
3.28E+00,14.4
3.28E+00,-5.6
3.28E+00,0
3.28E+00,0.8
3.28E+00,-5.6
3.28E+00,-43.2
3.28E+00,-11.2
3.29E+00,-8
3.29E+00,-20.8
3.29E+00,-21.6
3.29E+00,-7.2
3.29E+00,12.8
3.29E+00,14.4
3.29E+00,12.8
3.29E+00,8.8
3.29E+00,2.4
3.29E+00,0
3.29E+00,-6.4
3.29E+00,25.6
3.29E+00,9.6
3.29E+00,14.4
3.29E+00,21.6
3.29E+00,28
3.29E+00,23.2
3.29E+00,6.4
3.29E+00,3.2
3.29E+00,0
3.29E+00,16
3.29E+00,2.4
3.29E+00,-16
3.29E+00,0
3.29E+00,-27.2
3.30E+00,-15.2
3.30E+00,15.2
3.30E+00,-1.6
3.30E+00,3.2
3.30E+00,3.2
3.30E+00,-18.4
3.30E+00,-17.6
3.30E+00,-20
3.30E+00,-22.4
3.30E+00,-20
3.30E+00,-17.6
3.30E+00,-45.6
3.30E+00,-48.8
3.30E+00,-24.8
3.30E+00,-37.6
3.30E+00,-49.6
3.30E+00,-16.8
3.30E+00,-7.2
3.30E+00,-32
3.30E+00,-37.6
3.30E+00,-19.2
3.30E+00,30.4
3.30E+00,19.2
3.30E+00,24.8
3.30E+00,-4
3.31E+00,-25.6
3.31E+00,4.8
3.31E+00,15.2
3.31E+00,25.6
3.31E+00,24.8
3.31E+00,4
3.31E+00,9.6
3.31E+00,8
3.31E+00,9.6
3.31E+00,17.6
3.31E+00,10.4
3.31E+00,28
3.31E+00,24.8
3.31E+00,2.4
3.31E+00,23.2
3.31E+00,35.2
3.31E+00,33.6
3.31E+00,8.8
3.31E+00,-4.8
3.31E+00,-14.4
3.31E+00,-9.6
3.31E+00,1.6
3.31E+00,-4.8
3.31E+00,17.6
3.31E+00,12
3.32E+00,16.8
3.32E+00,16.8
3.32E+00,29.6
3.32E+00,-4
3.32E+00,-10.4
3.32E+00,-21.6
3.32E+00,-32
3.32E+00,-19.2
3.32E+00,-15.2
3.32E+00,-25.6
3.32E+00,14.4
3.32E+00,-28.8
3.32E+00,-13.6
3.32E+00,8
3.32E+00,12
3.32E+00,11.2
3.32E+00,14.4
3.32E+00,-9.6
3.32E+00,-29.6
3.32E+00,-20
3.32E+00,-6.4
3.32E+00,-8
3.32E+00,-15.2
3.32E+00,9.6
3.32E+00,4
3.33E+00,6.4
3.33E+00,-1.6
3.33E+00,16.8
3.33E+00,24.8
3.33E+00,32
3.33E+00,13.6
3.33E+00,27.2
3.33E+00,-15.2
3.33E+00,-16.8
3.33E+00,0.8
3.33E+00,9.6
3.33E+00,1.6
3.33E+00,-7.2
3.33E+00,-3.2
3.33E+00,-19.2
3.33E+00,-12.8
3.33E+00,11.2
3.33E+00,7.2
3.33E+00,0.8
3.33E+00,-7.2
3.33E+00,1.6
3.33E+00,16.8
3.33E+00,5.6
3.33E+00,-6.4
3.33E+00,-6.4
3.34E+00,12.8
3.34E+00,-3.2
3.34E+00,-17.6
3.34E+00,-34.4
3.34E+00,-23.2
3.34E+00,-5.6
3.34E+00,-0.8
3.34E+00,-4
3.34E+00,2.4
3.34E+00,-0.8
3.34E+00,1.6
3.34E+00,-12
3.34E+00,8.8
3.34E+00,2.4
3.34E+00,-4
3.34E+00,9.6
3.34E+00,7.2
3.34E+00,15.2
3.34E+00,15.2
3.34E+00,43.2
3.34E+00,9.6
3.34E+00,1.6
3.34E+00,20
3.34E+00,9.6
3.34E+00,1.6
3.35E+00,-8
3.35E+00,11.2
3.35E+00,-2.4
3.35E+00,1.6
3.35E+00,24
3.35E+00,30.4
3.35E+00,12
3.35E+00,20
3.35E+00,22.4
3.35E+00,11.2
3.35E+00,0.8
3.35E+00,5.6
3.35E+00,-27.2
3.35E+00,-11.2
3.35E+00,-3.2
3.35E+00,5.6
3.35E+00,0.8
3.35E+00,-0.8
3.35E+00,-1.6
3.35E+00,-27.2
3.35E+00,-8.8
3.35E+00,-14.4
3.35E+00,-20.8
3.35E+00,-0.8
3.35E+00,-0.8
3.36E+00,-26.4
3.36E+00,-10.4
3.36E+00,9.6
3.36E+00,10.4
3.36E+00,6.4
3.36E+00,0.8
3.36E+00,-4
3.36E+00,-6.4
3.36E+00,-12
3.36E+00,12
3.36E+00,-14.4
3.36E+00,-3.2
3.36E+00,16.8
3.36E+00,4
3.36E+00,4.8
3.36E+00,11.2
3.36E+00,38.4
3.36E+00,44
3.36E+00,43.2
3.36E+00,34.4
3.36E+00,16
3.36E+00,24.8
3.36E+00,5.6
3.36E+00,-7.2
3.36E+00,0.8
3.37E+00,16.8
3.37E+00,13.6
3.37E+00,4.8
3.37E+00,20.8
3.37E+00,2.4
3.37E+00,2.4
3.37E+00,9.6
3.37E+00,16
3.37E+00,7.2
3.37E+00,-6.4
3.37E+00,-13.6
3.37E+00,-5.6
3.37E+00,-14.4
3.37E+00,-10.4
3.37E+00,-34.4
3.37E+00,-16
3.37E+00,0
3.37E+00,11.2
3.37E+00,24
3.37E+00,13.6
3.37E+00,8
3.37E+00,-32.8
3.37E+00,-20.8
3.37E+00,17.6
3.37E+00,-3.2
3.38E+00,3.2
3.38E+00,-23.2
3.38E+00,19.2
3.38E+00,0
3.38E+00,-4
3.38E+00,-4
3.38E+00,-21.6
3.38E+00,-31.2
3.38E+00,-23.2
3.38E+00,-49.6
3.38E+00,-40
3.38E+00,-10.4
3.38E+00,-0.8
3.38E+00,-17.6
3.38E+00,-20.8
3.38E+00,16
3.38E+00,8
3.38E+00,-5.6
3.38E+00,-25.6
3.38E+00,-28
3.38E+00,0.8
3.38E+00,38.4
3.38E+00,15.2
3.38E+00,-15.2
3.38E+00,0
3.39E+00,-19.2
3.39E+00,-26.4
3.39E+00,8
3.39E+00,-12
3.39E+00,-12.8
3.39E+00,-12.8
3.39E+00,20
3.39E+00,24.8
3.39E+00,-1.6
3.39E+00,7.2
3.39E+00,32.8
3.39E+00,-11.2
3.39E+00,-16
3.39E+00,21.6
3.39E+00,0.8
3.39E+00,-13.6
3.39E+00,-14.4
3.39E+00,4.8
3.39E+00,-13.6
3.39E+00,9.6
3.39E+00,37.6
3.39E+00,28
3.39E+00,18.4
3.39E+00,-3.2
3.39E+00,-16
3.40E+00,7.2
3.40E+00,-6.4
3.40E+00,0
3.40E+00,9.6
3.40E+00,24.8
3.40E+00,11.2
3.40E+00,-28
3.40E+00,-20.8
3.40E+00,-9.6
3.40E+00,16
3.40E+00,48
3.40E+00,18.4
3.40E+00,-11.2
3.40E+00,-20.8
3.40E+00,-21.6
3.40E+00,-29.6
3.40E+00,-5.6
3.40E+00,3.2
3.40E+00,-18.4
3.40E+00,-15.2
3.40E+00,12
3.40E+00,-12
3.40E+00,1.6
3.40E+00,-15.2
3.40E+00,-28
3.41E+00,-34.4
3.41E+00,-28
3.41E+00,-1.6
3.41E+00,-14.4
3.41E+00,-4
3.41E+00,15.2
3.41E+00,-3.2
3.41E+00,3.2
3.41E+00,-8
3.41E+00,0
3.41E+00,-24.8
3.41E+00,-7.2
3.41E+00,3.2
3.41E+00,0.8
3.41E+00,10.4
3.41E+00,24
3.41E+00,0
3.41E+00,0
3.41E+00,-16
3.41E+00,0.8
3.41E+00,-7.2
3.41E+00,-20
3.41E+00,-15.2
3.41E+00,-8
3.41E+00,-16.8
3.42E+00,-16
3.42E+00,-20
3.42E+00,5.6
3.42E+00,-5.6
3.42E+00,-8.8
3.42E+00,-2.4
3.42E+00,-1.6
3.42E+00,8.8
3.42E+00,-16
3.42E+00,-17.6
3.42E+00,-18.4
3.42E+00,-4.8
3.42E+00,5.6
3.42E+00,-16
3.42E+00,-26.4
3.42E+00,-40.8
3.42E+00,-19.2
3.42E+00,-5.6
3.42E+00,-12
3.42E+00,-17.6
3.42E+00,8
3.42E+00,-0.8
3.42E+00,-12.8
3.42E+00,-7.2
3.42E+00,-36.8
3.43E+00,-10.4
3.43E+00,-12
3.43E+00,-33.6
3.43E+00,-0.8
3.43E+00,-0.8
3.43E+00,-28.8
3.43E+00,-26.4
3.43E+00,-16
3.43E+00,-25.6
3.43E+00,-5.6
3.43E+00,-20.8
3.43E+00,-8.8
3.43E+00,-27.2
3.43E+00,-10.4
3.43E+00,2.4
3.43E+00,8
3.43E+00,15.2
3.43E+00,28
3.43E+00,41.6
3.43E+00,54.4
3.43E+00,52
3.43E+00,16.8
3.43E+00,28
3.43E+00,-3.2
3.43E+00,-2.4
3.44E+00,3.2
3.44E+00,11.2
3.44E+00,18.4
3.44E+00,24.8
3.44E+00,0
3.44E+00,25.6
3.44E+00,16.8
3.44E+00,24.8
3.44E+00,6.4
3.44E+00,-15.2
3.44E+00,-4.8
3.44E+00,26.4
3.44E+00,25.6
3.44E+00,29.6
3.44E+00,48.8
3.44E+00,9.6
3.44E+00,5.6
3.44E+00,6.4
3.44E+00,-4.8
3.44E+00,-33.6
3.44E+00,-14.4
3.44E+00,-8.8
3.44E+00,3.2
3.44E+00,3.2
3.44E+00,8.8
3.45E+00,15.2
3.45E+00,24.8
3.45E+00,9.6
3.45E+00,14.4
3.45E+00,21.6
3.45E+00,-14.4
3.45E+00,-6.4
3.45E+00,-4.8
3.45E+00,-3.2
3.45E+00,-10.4
3.45E+00,-6.4
3.45E+00,-8
3.45E+00,1.6
3.45E+00,-12
3.45E+00,-5.6
3.45E+00,-9.6
3.45E+00,4
3.45E+00,-1.6
3.45E+00,8.8
3.45E+00,17.6
3.45E+00,10.4
3.45E+00,5.6
3.45E+00,-21.6
3.45E+00,-21.6
3.45E+00,-27.2
3.46E+00,-24
3.46E+00,-7.2
3.46E+00,0.8
3.46E+00,-20.8
3.46E+00,-14.4
3.46E+00,-16
3.46E+00,15.2
3.46E+00,11.2
3.46E+00,14.4
3.46E+00,10.4
3.46E+00,18.4
3.46E+00,15.2
3.46E+00,16.8
3.46E+00,7.2
3.46E+00,-8
3.46E+00,29.6
3.46E+00,16.8
3.46E+00,30.4
3.46E+00,20.8
3.46E+00,11.2
3.46E+00,0
3.46E+00,13.6
3.46E+00,0.8
3.46E+00,0
3.46E+00,-2.4
3.47E+00,22.4
3.47E+00,10.4
3.47E+00,-4.8
3.47E+00,-5.6
3.47E+00,-25.6
3.47E+00,-41.6
3.47E+00,-24
3.47E+00,-45.6
3.47E+00,-33.6
3.47E+00,-22.4
3.47E+00,-5.6
3.47E+00,3.2
3.47E+00,-10.4
3.47E+00,24
3.47E+00,17.6
3.47E+00,12
3.47E+00,7.2
3.47E+00,-3.2
3.47E+00,-33.6
3.47E+00,12.8
3.47E+00,-4.8
3.47E+00,20.8
3.47E+00,7.2
3.47E+00,-17.6
3.47E+00,-13.6
3.48E+00,4.8
3.48E+00,21.6
3.48E+00,-3.2
3.48E+00,-0.8
3.48E+00,-3.2
3.48E+00,4
3.48E+00,-0.8
3.48E+00,-16.8
3.48E+00,1.6
3.48E+00,-8.8
3.48E+00,0
3.48E+00,26.4
3.48E+00,35.2
3.48E+00,8
3.48E+00,-0.8
3.48E+00,-1.6
3.48E+00,26.4
3.48E+00,24
3.48E+00,29.6
3.48E+00,24.8
3.48E+00,22.4
3.48E+00,12
3.48E+00,-8
3.48E+00,-21.6
3.48E+00,-1.6
3.49E+00,-12.8
3.49E+00,-18.4
3.49E+00,4
3.49E+00,7.2
3.49E+00,4.8
3.49E+00,15.2
3.49E+00,21.6
3.49E+00,-0.8
3.49E+00,0
3.49E+00,-13.6
3.49E+00,-5.6
3.49E+00,-4
3.49E+00,-11.2
3.49E+00,6.4
3.49E+00,26.4
3.49E+00,10.4
3.49E+00,-10.4
3.49E+00,8
3.49E+00,-12
3.49E+00,13.6
3.49E+00,-4.8
3.49E+00,-29.6
3.49E+00,-24.8
3.49E+00,-21.6
3.49E+00,4
3.50E+00,36.8
3.50E+00,16.8
3.50E+00,36
3.50E+00,12.8
3.50E+00,-36.8
3.50E+00,6.4
3.50E+00,12
3.50E+00,1.6
3.50E+00,8
3.50E+00,24
3.50E+00,13.6
3.50E+00,6.4
3.50E+00,13.6
3.50E+00,17.6
3.50E+00,37.6
3.50E+00,32.8
3.50E+00,29.6
3.50E+00,22.4
3.50E+00,-5.6
3.50E+00,-2.4
3.50E+00,22.4
3.50E+00,-5.6
3.50E+00,19.2
3.50E+00,7.2
3.50E+00,21.6
3.51E+00,16.8
3.51E+00,28.8
3.51E+00,3.2
3.51E+00,-1.6
3.51E+00,-10.4
3.51E+00,4
3.51E+00,3.2
3.51E+00,1.6
3.51E+00,12
3.51E+00,0
3.51E+00,-19.2
3.51E+00,4.8
3.51E+00,11.2
3.51E+00,10.4
3.51E+00,23.2
3.51E+00,35.2
3.51E+00,15.2
3.51E+00,15.2
3.51E+00,12
3.51E+00,8
3.51E+00,0
3.51E+00,-13.6
3.51E+00,-7.2
3.51E+00,7.2
3.51E+00,0.8
3.52E+00,-12.8
3.52E+00,-9.6
3.52E+00,-8.8
3.52E+00,-12
3.52E+00,9.6
3.52E+00,-17.6
3.52E+00,-8.8
3.52E+00,8
3.52E+00,28
3.52E+00,15.2
3.52E+00,-15.2
3.52E+00,-17.6
3.52E+00,-28.8
3.52E+00,1.6
3.52E+00,5.6
3.52E+00,0
3.52E+00,16.8
3.52E+00,22.4
3.52E+00,-24
3.52E+00,-25.6
3.52E+00,-3.2
3.52E+00,-0.8
3.52E+00,0
3.52E+00,-1.6
3.52E+00,-0.8
3.53E+00,4.8
3.53E+00,-8.8
3.53E+00,-4.8
3.53E+00,-16.8
3.53E+00,-10.4
3.53E+00,-12
3.53E+00,-17.6
3.53E+00,7.2
3.53E+00,4.8
3.53E+00,-8
3.53E+00,-22.4
3.53E+00,-2.4
3.53E+00,-14.4
3.53E+00,-16
3.53E+00,-5.6
3.53E+00,2.4
3.53E+00,-15.2
3.53E+00,0
3.53E+00,8
3.53E+00,0
3.53E+00,2.4
3.53E+00,-15.2
3.53E+00,-32.8
